URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Temporal Coverage,Spot Date End,Spot Date Start,Spot Date End Suffix,Spot Date Start Suffix,Spot Date Ceramic Class
"http://opencontext.org/subjects/d4108df0-e305-43d4-9f02-73b1e5fbe2c4","false","SD 1853","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1156","http://opencontext.org/subjects/8e5b9194-71f0-465b-a5f9-c9efe5e07fd8","41.88775300746025","12.719547065836569","-675","-450","Pottery","2017-06-04T23:43:07Z","2018-01-31T08:31:31Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/334d2c35-f738-45dc-bf70-633abca82424","false","SD 3650","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1279","http://opencontext.org/subjects/ba5caaf1-6319-49e9-a7e8-91dde1836789","41.88778368756553","12.719652448529791","-675","-450","Pottery","2017-06-04T23:43:15Z","2018-01-31T08:16:53Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/41950aa7-182a-4603-ba88-babba05a223f","false","SD 3589","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1173","http://opencontext.org/subjects/3d8a3ffa-2313-418a-aaab-9995f7e1da25","41.88770433349883","12.7195872211076","-675","-450","Pottery","2017-06-04T23:42:31Z","2018-01-31T08:20:59Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/14e9282c-eb13-4220-a0f3-4ec48ead98b8","false","SD 3669","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1300","http://opencontext.org/subjects/9ddc6830-736e-4c47-86d5-b6726d7ba310","41.8877952721338","12.71959260905959","-675","-450","Pottery","2017-06-04T23:42:40Z","2018-01-31T08:22:45Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/4a1d92f9-3960-43a9-978d-cdc2275ceec8","false","SD 3602","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1203","http://opencontext.org/subjects/fe8d2498-2196-4d21-a4c5-ec34cdb1b34c","41.88769443973379","12.71957211249227","-675","-450","Pottery","2017-06-04T23:43:18Z","2018-01-31T08:22:25Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/2d9e8749-2890-4332-acd4-8f9454525a24","false","SD 3598","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1190","http://opencontext.org/subjects/ab32dff3-0ffa-4d41-a6c8-9e14333593df","41.887732419075206","12.719615039766362","-675","-450","Pottery","2017-06-04T23:42:57Z","2018-01-31T08:27:39Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/ff39b3d4-cb4a-4653-a620-eca6d1200e65","false","SD 1816","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1199","http://opencontext.org/subjects/ff6397db-d59a-4b9f-b165-526eabe97280","41.88769363001645","12.719572712968672","-675","-450","Pottery","2017-06-04T23:43:13Z","2018-01-31T08:20:22Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/4f845e79-bba3-47a6-826c-04ace97ffbc7","false","SD 3642","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1260","http://opencontext.org/subjects/5c7fad3c-fb36-4e15-8948-254114441f9d","41.88776554976438","12.719591945601188","-675","-450","Pottery","2017-06-04T23:42:44Z","2018-01-31T08:19:56Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/a8e575f8-00a2-4d08-b11f-1f3a03d8616e","false","SD 1242","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1242","http://opencontext.org/subjects/4d680e71-b622-42eb-9577-bd0eec2a8251","41.88774442934475","12.719486146888293","-675","-450","Pottery","2017-06-04T23:42:43Z","2018-01-31T08:20:39Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/46eb9e47-c461-4996-9d30-cd2e3a6e5efd","false","SD 1112","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-675","-450","Pottery","2017-06-04T23:42:45Z","2018-01-31T08:19:15Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/efe7ad30-7987-423a-831d-79699e3cdfe0","false","SD 1837","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1277","http://opencontext.org/subjects/cfb854f5-80bb-4497-9804-8a9801f5d5fe","41.887751570798564","12.719615326043872","-675","-450","Pottery","2017-06-04T23:43:04Z","2018-01-31T08:25:40Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/9ca1f96f-11d9-419e-9729-4d45f0f08c0b","false","SD 183","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1399","http://opencontext.org/subjects/27a0bdda-48e4-4876-9ac3-d61015f871e6","41.88777304221744","12.71962590650134","-675","-450","Pottery","2017-06-04T23:42:54Z","2018-01-31T08:23:27Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/93add3e2-77bc-45bb-ae31-33af3b478885","false","SD 106","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-675","-450","Pottery","2017-06-04T23:43:27Z","2018-01-31T08:22:12Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/026a14a1-5e57-4fda-9d78-669acc292c42","false","SD 343","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1423","http://opencontext.org/subjects/43093ff4-f008-449d-90e9-7e359cf8068e","41.887712331655905","12.71964928932922","-675","-450","Pottery","2017-06-04T23:42:16Z","2018-01-31T08:27:19Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/4f0fa561-8152-4bb7-b4d0-f4cdbf93ef07","false","SD 508","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-675","-450","Pottery","2017-06-04T23:42:48Z","2018-01-31T08:29:13Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/36b27307-15bb-45b3-a539-6cc26f8da55a","false","SD 124","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1401","http://opencontext.org/subjects/c4665d9d-dcf8-4a6a-b30b-83a51294f8c1","41.88765930307773","12.71958471545349","-675","-450","Pottery","2017-06-04T23:42:33Z","2018-01-31T08:19:49Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/8dd8e111-3248-4171-ab56-ad99f19ed4e0","false","SD 280","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-675","-450","Pottery","2017-06-04T23:42:20Z","2018-01-31T08:31:22Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/31f4dd5e-7627-4a01-829c-f0fb48ab79a3","false","SD 271","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-675","-450","Pottery","2017-06-04T23:42:29Z","2018-01-31T08:34:51Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/d8f28bcf-b3cf-44f7-8fe7-020111f569ad","false","SD 18","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-675","-450","Pottery","2017-06-04T23:43:17Z","2018-01-31T08:15:36Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/54fd8421-6124-4628-b971-581266c6fa3d","false","SD 27","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-675","-450","Pottery","2017-06-04T23:43:11Z","2018-01-31T08:22:35Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/732ad1d4-4501-4385-9a33-cee5d3ae670d","false","SD 99","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1437","http://opencontext.org/subjects/d6aa2181-50e6-4b21-b8ce-5177f496b4e8","41.88778382605498","12.719704289630503","-675","-450","Pottery","2017-06-04T23:42:56Z","2018-01-31T08:30:53Z","bucchero ware","Roman Republican; Roman Imperial","450","675","BC","BC","Bucchero"
"http://opencontext.org/subjects/167c250d-dc34-4583-bc64-4de19642b4ee","false","SD 3682","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","1","200","Pottery","2017-06-04T23:43:22Z","2018-01-31T08:17:45Z","","Roman Republican; Roman Imperial","200","1","AD","AD","Mortarium"
"http://opencontext.org/subjects/b941da82-c342-4179-a033-b7e4ae988ad1","false","SD 3624","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1214","http://opencontext.org/subjects/cbe06289-85f5-4192-90f6-d43fd5adcd73","41.88773999416076","12.719497298971715","-100","-30","Pottery","2017-06-04T23:43:29Z","2018-01-31T08:35:02Z","","Roman Republican; Roman Imperial","30","100","BC","BC","Commonware"
"http://opencontext.org/subjects/bfa49e0f-128c-4e82-b979-65c202dad1a7","false","SD 3625","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1214","http://opencontext.org/subjects/cbe06289-85f5-4192-90f6-d43fd5adcd73","41.88773999416076","12.719497298971715","1","1","Pottery","2017-06-04T23:43:28Z","2018-01-31T08:35:02Z","","Roman Republican; Roman Imperial","0","0","AD","AD","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/bb24886e-0b87-494f-8ff1-5e3d4d0216b0","false","SD 1215","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1135","http://opencontext.org/subjects/4eaef030-e307-4513-83dc-25cdb203b52a","41.88770993312857","12.719540448627981","-200","1","Pottery","2017-06-04T23:42:23Z","2018-01-31T08:26:38Z","","Roman Republican; Roman Imperial","1","200","AD","BC","Commonware"
"http://opencontext.org/subjects/2529a18b-6fd1-4170-9f43-ea3407f66706","false","SD 3694","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1385","http://opencontext.org/subjects/2774e987-5bf3-418c-95fc-3d8f9323546e","41.88773984511231","12.719702821605965","1","1","Pottery","2017-06-04T23:42:19Z","2018-01-31T08:30:42Z","","Roman Republican; Roman Imperial","0","0","AD","AD","Creamware"
"http://opencontext.org/subjects/1cbd65cf-0594-4859-9e6c-a48804233503","false","SD 4120","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","-100","37","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:53Z","eastern terra sigillata","","37","100","AD","BC","Eastern Sigillata"
"http://opencontext.org/subjects/b533bf71-a807-4746-80c5-ceb84bb8d8ef","false","SD 1450","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1176","http://opencontext.org/subjects/85261b4d-f579-491f-b5fd-c70eb476c76e","41.8877420488446","12.719571074168059","-500","-400","Pottery","2017-06-04T23:42:58Z","2018-01-31T08:23:47Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/297dbdd5-e694-48b1-9068-90ffc18d1998","false","SD 3672","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1304","http://opencontext.org/subjects/e9f7831f-bdb8-4b53-abb5-9201d52a3f71","41.88778218440345","12.71960438555429","-500","-400","Pottery","2017-06-04T23:42:42Z","2018-01-31T08:24:18Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/69d7e16f-b0d2-45ab-8ecb-9d6a0aee5711","false","SD 1854","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1156","http://opencontext.org/subjects/8e5b9194-71f0-465b-a5f9-c9efe5e07fd8","41.88775300746025","12.719547065836569","-500","-400","Pottery","2017-06-04T23:43:07Z","2018-01-31T08:31:31Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/7890170e-5f87-4f64-9f4f-3723a4225ab5","false","SD 1052","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1180","http://opencontext.org/subjects/c88f9193-8157-4fda-96c6-0517f1e67f8c","41.88775133024571","12.71963698458005","-610","-300","Pottery","2017-06-04T23:42:25Z","2018-01-31T08:32:12Z","","Roman Republican; Roman Imperial","300","610","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/7992d76a-72d6-4e95-b2f7-4fb2e78d8cf7","false","SD 3687","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-500","-400","Pottery","2017-06-04T23:43:23Z","2018-01-31T08:17:46Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/423f7663-7d88-4ca0-bd98-1cfe14de04ec","false","SD 3603","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1203","http://opencontext.org/subjects/fe8d2498-2196-4d21-a4c5-ec34cdb1b34c","41.88769443973379","12.71957211249227","-500","-400","Pottery","2017-06-04T23:43:19Z","2018-01-31T08:22:26Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/c7390b88-1004-4f38-bddc-f42a8adc8409","false","SD 3597","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1190","http://opencontext.org/subjects/ab32dff3-0ffa-4d41-a6c8-9e14333593df","41.887732419075206","12.719615039766362","-500","-400","Pottery","2017-06-04T23:42:56Z","2018-01-31T08:27:38Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/7f87c10c-a5d5-478e-8777-a352ff7d0caf","false","SD 3636","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1222","http://opencontext.org/subjects/919bdaf7-49fe-4293-9fb1-c80d59890733","41.887736984862215","12.719521939487443","-500","-100","Pottery","2017-06-04T23:42:34Z","2018-01-31T08:28:09Z","","Roman Republican; Roman Imperial","100","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/af5aca08-4247-4444-a3e4-8d256dd975b7","false","SD 3646","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1275","http://opencontext.org/subjects/4ace3e77-68c6-4fd8-ac80-20ae6ef8ae80","41.887755800082246","12.71955936373644","-500","-400","Pottery","2017-06-04T23:43:12Z","2018-01-31T08:28:15Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/460bc858-4828-46e7-b9ca-8368fd7e1751","false","SD 1113","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-500","-400","Pottery","2017-06-04T23:42:46Z","2018-01-31T08:19:15Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/52e4e078-ce66-4301-a540-b0f0f6425297","false","SD 1838","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1277","http://opencontext.org/subjects/cfb854f5-80bb-4497-9804-8a9801f5d5fe","41.887751570798564","12.719615326043872","-500","-400","Pottery","2017-06-04T23:43:04Z","2018-01-31T08:25:41Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/84f49420-b7c5-4268-96d1-13924eb7b29c","false","SD 184","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1399","http://opencontext.org/subjects/27a0bdda-48e4-4876-9ac3-d61015f871e6","41.88777304221744","12.71962590650134","-500","-400","Pottery","2017-06-04T23:42:54Z","2018-01-31T08:23:27Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/01be118b-ba95-4d0d-8bcf-39ce13a6846e","false","SD 302","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1457","http://opencontext.org/subjects/c432d3ea-8ac1-4a33-a0bd-29629119d9f9","41.88767719936384","12.719661339741686","-600","-400","Pottery","2017-06-04T23:42:41Z","2018-01-31T08:17:14Z","","Roman Republican; Roman Imperial","400","600","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/684fef10-4d71-473c-93f3-7d9f3b30d3fd","false","SD 107","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-600","-100","Pottery","2017-06-04T23:43:27Z","2018-01-31T08:22:13Z","","Roman Republican; Roman Imperial","100","600","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/ab21d964-a0b1-4b4e-85be-78db35d0d76e","false","SD 344","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1423","http://opencontext.org/subjects/43093ff4-f008-449d-90e9-7e359cf8068e","41.887712331655905","12.71964928932922","-500","-400","Pottery","2017-06-04T23:42:15Z","2018-01-31T08:27:19Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/738b05fb-727f-4a00-b81b-f88459fd114a","false","SD 509","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-500","-400","Pottery","2017-06-04T23:42:48Z","2018-01-31T08:29:13Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/16e59bd0-4c2c-421d-9a94-b7762c41908f","false","SD 290","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1465","http://opencontext.org/subjects/8dca1b58-0bbd-4019-b7c8-9fe780dcd02d","41.88772311579104","12.719785702448181","-500","-400","Pottery","2017-06-04T23:43:08Z","2018-01-31T08:26:20Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/98b244cd-c56f-4e4f-bc12-ba8c021a8f58","false","SD 281","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-500","-400","Pottery","2017-06-04T23:42:22Z","2018-01-31T08:31:22Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/2bdaef63-d5fa-4bbf-b5fa-393445cdd16f","false","SD 272","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-500","-400","Pottery","2017-06-04T23:42:30Z","2018-01-31T08:34:51Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/dfb0547f-91f8-4aae-9228-93339398b18f","false","SD 177","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1424","http://opencontext.org/subjects/00dfcb7d-a4f7-42a4-b65d-1b52d30b7953","41.887695713979994","12.719725874119355","-500","-400","Pottery","2017-06-04T23:43:00Z","2018-01-31T08:35:21Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/5f0604de-0b1a-4728-a2fe-e08901a2b60f","false","SD 20","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-500","-400","Pottery","2017-06-04T23:43:17Z","2018-01-31T08:15:37Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/6aa1a60a-6d45-4d82-b0da-d0b96a340b54","false","SD 24","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-400","-200","Pottery","2017-06-04T23:43:17Z","2018-01-31T08:15:38Z","","Roman Republican; Roman Imperial","200","400","BC","BC","Overpainted Black Gloss"
"http://opencontext.org/subjects/e79dd677-dda7-417c-9ede-9a4e8e04bf0e","false","SD 85","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-500","-400","Pottery","2017-06-04T23:43:24Z","2018-01-31T08:17:50Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/7f63cde4-6145-4e1c-92a6-5e5bd19edc86","false","SD 28","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-500","-400","Pottery","2017-06-04T23:43:10Z","2018-01-31T08:22:35Z","","Roman Republican; Roman Imperial","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/c4f6b013-ec6c-42a4-bc37-7cf9e6dea5b9","false","SD 1231","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1169","http://opencontext.org/subjects/75a18e8b-161b-4c24-a61c-a4cc12fb354f","41.88772115334123","12.719526991161791","-200","300","Pottery","2017-06-04T23:42:58Z","2018-01-31T08:27:59Z","","Roman Republican; Roman Imperial","300","200","AD","BC","Internal Red Slip Ware"
"http://opencontext.org/subjects/c3504b13-f42c-4e1e-a148-720ff636108d","false","SD 1055","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1181","http://opencontext.org/subjects/9c0c1261-c119-4363-a711-ff71c2435ec2","41.88774649760242","12.71964741026262","-400","-200","Pottery","2017-06-04T23:42:43Z","2018-01-31T08:19:00Z","","Roman Republican; Roman Imperial","200","400","BC","BC","Internal Red Slip Ware"
"http://opencontext.org/subjects/5ec43d95-87b8-4b0f-9031-e47c791306ed","false","SD 1117","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-400","-200","Pottery","2017-06-04T23:42:47Z","2018-01-31T08:19:16Z","","Roman Republican; Roman Imperial","200","400","BC","BC","Internal Red Slip Ware"
